Org Type,Beds,USNEWS Directory,City,State,Par Org,Organization,Pri. Domain,Full Org URL,YouTube Account,YouTube Date,YouTube URL ,TW 1st update,Twitter Account,Twitter URL,FaceBook URL,Blog,FourSquare,LinkedIn,Pinterest,Google+,Delicious,Flickr,Quantcast,Compete
H-GenMed&Surg,381,http://health.usnews.com/best-hospitals/christ-hospital-6220420,Jersey City,NJ,none,Christ Hospital,christhospital.org,http://www.christhospital.org/,none,,none,23/10/2009,christhospjcnj,http://twitter.com/#!/christhospjcnj,http://www.facebook.com/pages/Christ-Hospital/273799148128,none,https://foursquare.com/venue/3399641,none,,,,,,
H-GenMed&Surg,601,http://health.usnews.com/best-hospitals/saint-barnabas-medical-center-6220800,Livingston,NJ,Saint Barnabas Health System,St. Barnabas Medical Center,sbhcs.com,http://www.sbhcs.com,none,,none,,none,none,none,none,http://foursquare.com/venue/93981,none,,,,,,
H-GenMed&Surg,176,http://health.usnews.com/best-hospitals/southern-ocean-county-hospital-6220585 ,Manahawkin,NJ,Meridian Health,Southern Ocean County Hospital,soch.com,http://www.soch.com/,none,,none,,none,none,http://www.facebook.com/southernoceancountyhospital,none,http://foursquare.com/venue/791529,http://www.linkedin.com/companies/southern-ocean-county-hospital,,,,,,
Health System,NA,none,Marlton,NJ,Virtua Health,Virtua Health,virtua.org,http://www.virtua.org/,VirtuaHealth,08/13/08,http://www.youtube.com/user/VirtuaHealth,06/10/2009,VirtuaHealth,http://twitter.com/VirtuaHealth,http://www.facebook.com/VirtuaHealth,none,none,http://www.linkedin.com/companies/virtua-health,,,,,,
HS,NA,none,Morristown,NJ,none,Atlantic Health,atlantichealth.org,http://www.atlantichealth.org/Atlantic/,AtlanticHealth,07/17/09,http://www.youtube.com/user/AtlanticHealth,,none,none,http://www.facebook.com/AtlanticHealth,none,none,http://www.linkedin.com/companies/atlantic-health,,,,,,
H-GenMed&Surg,639,http://health.usnews.com/best-hospitals/morristown-medical-center-6220680,Morristown,NJ,Atlantic Health System,Morristown Medical Center,atlantichealth.org,http://www.atlantichealth.org/morristown/,MorristownMedicalNJ,05/02/12,http://www.youtube.com/MorristownMedicalNJ,,DrShulkin,https://twitter.com/#!/DrShulkin,http://www.facebook.com/MorristownMedicalCenterNJ,none,https://foursquare.com/v/morristown-medical-center/4b662054f964a52025152be3,none,none,none,,,,
H-GenMed&Surg,630,http://health.usnews.com/best-hospitals/morristown-memorial-hospital-6220680,Morristown,NJ,Atlantic Health,Morristown Memorial Hospital,atlantichealth.org,http://www.atlantichealth.org/Morristown/,none,,none,,none,none,http://www.facebook.com/MorristownMemorialHospital,none,http://foursquare.com/venue/870836,http://www.linkedin.com/companies/morristown-memorial-hospital,,,,,,
H-GenMed&Surg,453,http://health.usnews.com/best-hospitals/jersey-shore-univ-medical-ctr-6220740 ,Neptune,NJ,Meridian Health,Jersey Shore University Medical Center,jerseyshoreuniversitymedicalcenter.com,http://www.jerseyshoreuniversitymedicalcenter.com/,none,,none,,none,none,http://www.facebook.com/JerseyShoreUniversityMedicalCenter,none,http://foursquare.com/venue/103023,none,,,,,,
H-Childrens,NA,none,Neptune,NJ,Meridian Health,K. Hovnanian Children’s Hospital,khovnanianchildrenshospital.com,http://www.khovnanianchildrenshospital.com/KHCH/,none,,none,,none,none,http://www.facebook.com/KHovnanianChildrensHospital,none,http://foursquare.com/venue/791463,none,,,,,,
Health System,NA,none,Neptune,NJ,Meridian Health,Meridian Health,meridianhealth.com,http://www.meridianhealth.com/,none,,none,12/01/2010,MeridianNJ,http://twitter.com/MeridianNJ,http://www.facebook.com/MeridianHealthNJ,none,none,http://www.linkedin.com/companies/meridian-health,,,,,,
H-Childrens,126,http://health.usnews.com/best-hospitals/childrens-specialized-hosp-6221610 ,New Brunswick,NJ,Robert Wood Johnson Health System,Children's Specialized Hospital,childrens-specialized.org,http://www.childrens-specialized.org/,cshnj,11/06/08,http://www.youtube.com/user/cshnj,13/05/2009,ChildrensSpecNJ,http://twitter.com/ChildrensSpecNJ,http://www.facebook.com/pages/Childrens-Specialized-Hospital/134970126536363,none,http://foursquare.com/venue/1844300,none,,,,,,
H-GenMed&Surg,610,http://health.usnews.com/best-hospitals/robert-wood-johnson-univ-hosp-6220920,New Brunswick,NJ,Robert Wood Johnson Hlth Syst,Robert Wood Johnson University Hospital,rwjuh.edu,http://www.rwjuh.edu,none,,none,14/04/2009,rwjuh,http://twitter.com/rwjuh,http://www.facebook.com/RWJUH,none,http://foursquare.com/venue/3624794,none,,,,,,
Health System,na,none,New Brunswick,NJ,Saint Peter's Healthcare System,Saint Peter's Healthcare System,saintpetershcs.com,http://www.saintpetershcs.com/,SPHealthcareSystem,08/11/11,http://www.youtube.com/user/SPHealthcareSystem,,sphcs_news,https://twitter.com/#!/sphcs_news,none,none,none,http://www.linkedin.com/company/28049,,https://plus.google.com/111681994803794218595/posts,,http://www.flickr.com/photos/saint-peters-healthcare-system/,,
H-GenMed&Surg,418,http://health.usnews.com/best-hospitals/st.-peter%27s-university-hospital-6220950,New Brunswick,NJ,Saint Peter's Healthcare System,Saint Peter's University Hospital,saintpetershcs.com,http://www.saintpetershcs.com/,none,,none,,none,none,https://www.facebook.com/SaintPetersUniversityHospital,none,https://foursquare.com/v/st-peters-university-hospital/4bb9ee90cf2fc9b66fe9a002,none,,none,,,,
H-GenMed&Surg,na,none,New Hyde Park,NJ,North Shore-LIJ Health System,"Schneider Children's Hospital, North Shore-LIJ Health System",schneiderchildrenshospital.org,http://www.schneiderchildrenshospital.org,none,,none,,none,none,none,none,none,none,,,,,,
H-GenMed&Surg,407,http://health.usnews.com/best-hospitals/newark-beth-israel-med-center-6220820 ,Newark,NJ,Saint Barnabas Health System,Newark Beth Israel Medical Center,saintbarnabas.com,http://www.saintbarnabas.com/hospitals/newark_beth_israel/,none,,none,,none,none,none,none,http://foursquare.com/venue/823265,http://www.linkedin.com/companies/newark-beth-israel-medical-center,,,,,,
H-GenMed&Surg,223,http://health.usnews.com/best-hospitals/saint-michaels-medical-center-6220890,Newark,NJ,Catholic Health East,Saint Michael's Medical Center,cathedralhealthcare.org,http://www.cathedralhealthcare.org,none,,none,,none,none,none,none,http://foursquare.com/venue/4407528,none,,,,,,
H-GenMed&Surg,444,http://health.usnews.com/best-hospitals/university-hospital-6220785,Newark,NJ,none,University Hospital,umdnj.edu,http://www.umdnj.edu,none,,none,,none,none,none,none,http://foursquare.com/venue/9100046,none,,,,,,
H-GenMed&Surg,148,http://health.usnews.com/best-hospitals/newton-medical-center-6220990,Newton,NJ,Atlantic Health System,Newton Medical Center,atlantichealth.org,http://www.atlantichealth.org/newton,NewtonMedicalNJ,01/12/12,http://www.youtube.com/NewtonMedicalNJ,,,none,http://www.facebook.com/NewtonMedicalCenterNJ,none,https://foursquare.com/v/newton-medical-center/4b660373f964a520610e2be3,none,none,none,,,,
H-Psychiatric,1006,http://health.usnews.com/best-hospitals/bergen-regional-medical-center-6221230,Paramus,NJ,none,Bergen Regional Medical Center,bergenregional.com,http://www.bergenregional.com/,none,,none,,none,none,http://www.facebook.com/pages/Bergen-Regional-Medical-Center/112547928755859,none,https://foursquare.com/venue/900039,http://www.linkedin.com/company/45964,,,,,,
H-long term,101,http://health.usnews.com/best-hospitals/matheny-medical-and-educational-center-6221135,Peapack,NJ,none,Matheny Medical and Educational Center,matheny.org,http://www.matheny.org/,none,,none,,none,none,http://www.facebook.com/pages/Matheny-Medical-and-Educational-Center/14561729314,none,https://foursquare.com/venue/2591806,http://www.linkedin.com/company/1010580,,,,,,
H-Psych,48,http://health.usnews.com/best-hospitals/university-of-medicine-and-dentistry-of-new-jersey-university-behavioral-healthcare-6221165,Piscataway,NJ,none,UMDNJ -- The University of Medicine and Dentistry of New Jersey,umdnj.edu,http://www.umdnj.edu/,umdnj,04/07/06,http://www.youtube.com/umdnj,,none,none,http://www.facebook.com/pages/UMDNJ-The-University-of-Medicine-and-Dentistry-of-New-Jersey/209334380739,http://umdnjalumni.blogspot.com/,https://foursquare.com/venue/9219765,http://www.linkedin.com/company/887868,,,,,,
Health System,Na,none,Princeton,NJ,none,Princeton Health Care System,princetonhcs.org,http://www.princetonhcs.org/,none,,none,09/11/2009,princetonhealth,http://twitter.com/princetonhealth,http://www.facebook.com/princetonhealth,none,none, http://www.linkedin.com/in/PrincetonHealthCareRecruiter ,,,,,,
H-GenMed&Surg,278,http://health.usnews.com/best-hospitals/riverview-medical-center-6221220,Red Bank,NJ,Meridian Health,Riverview Medical Center,riverviewmedicalcenter.com,http://www.riverviewmedicalcenter.com/,none,,none,,none,none,http://www.facebook.com/RiverviewMedicalCenter,none,http://foursquare.com/venue/791426,none,,,,,,
H-GenMed&Surg,308,http://health.usnews.com/best-hospitals/somerset-medical-center-6221340,Somerville,NJ,none,Somerset Medical Center ,somersetmedicalcenter.com,http://www.somersetmedicalcenter.com/,none,,none,08/06/2009,SomersetMedCtr,http://twitter.com/SomersetMedCtr,http://www.facebook.com/SomersetMedCtr,http://sleepforlife.blogspot.com/,http://foursquare.com/venue/689604,http://www.linkedin.com/companies/somerset-medical-center,,,,,,
H-GenMed&Surg,na,na,Summit,NJ,Atlantic Health System,Goryeb Children's Hospital,atlantichealth.org,http://www.atlantichealth.org/goryeb,GoryebChildrensNJ,02/08/12,http://www.youtube.com/user/GoryebChildrensNJ,,,none,http://www.facebook.com/GoryebChildrensHospitalNJ,none,https://foursquare.com/v/goryeb-childrens-hospital/4d348175eefa8cfa2f684bb3,none,none,none,,,,
H-GenMed&Surg,425,http://health.usnews.com/best-hospitals/overlook-hospital-6221370,Summit,NJ,Atlantic Health,Overlook Hospital,atlantichealth.org,http://www.atlantichealth.org/Overlook/,none,,none,,none,none,http://www.facebook.com/OverlookHospital,none,http://foursquare.com/venue/449319,http://www.linkedin.com/companies/overlook-hospital,,,,,,
H-GenMed&Surg,425,http://health.usnews.com/best-hospitals/overlook-hospital-6221370,Summit,NJ,Atlantic Health System,Overlook Medical Center,atlantichealth.org,http://www.atlantichealth.org/overlook/,OverlookMedicalNJ,04/23/12,http://www.youtube.com/OverlookMedicalNJ,,,none,http://www.facebook.com/OverlookMedicalCenterNJ,none,https://foursquare.com/v/overlook-medical-center/4b2f52e7f964a520c6ea24e3,none,none,none,,,,
Health System,n,n/a,Voorhees,NJ,Kennedy Health System,Kennedy Health System,kennedyhealth.org,http://www.kennedyhealth.org/,KennedyHealthSystem,08/30/10,http://www.youtube.com/user/KennedyHealthSystem,,KennedyHealth,https://twitter.com/#!/KennedyHealth,http://www.facebook.com/KennedyHealth,none,https://foursquare.com/v/kennedy-health-system-hospital/4ad512f3f964a520b10121e3,http://www.linkedin.com/company/49282,none,,,,,
H-GenMed&Surg,497,http://health.usnews.com/best-hospitals/kennedy-university-hospital-6221345,Voorhees,NJ,Kennedy Health System,Kennedy University Hospital,kennedyhealth.org,http://www.kennedyhealth.org/,none,,none,,,none,none,none,none,none,none,none,,,,
H-Rehab,322,http://health.usnews.com/best-hospitals/kessler-institute-for-rehab-6220253,West Orange,NJ,Select Medical Corporation,Kessler Institute for Rehabilitation,kessler-rehab.com,http://www.kessler-rehab.com,none,,none,,none,none,none,none,http://foursquare.com/venue/4126471,http://www.linkedin.com/companies/kessler-institute-for-rehabilitation,,,,,,
Health System,na,none,West Orange,NJ,none,Saint Barnabas Health Care System,saintbarnabas.com,http://www.saintbarnabas.com/,none,,none,08/06/2009,saintbarnabas,http://twitter.com/saintbarnabas,http://www.facebook.com/saintbarnabas,none,none,http://www.linkedin.com/companies/saint-barnabas-health-care-system,,,,,,
Health System,na,na,,NJ,Atlantic Health System,Atlantic Health System,atlantichealth.org,http://www.atlantichealth.org/atlantic/,none,,none,,DrChrisMagovern,https://twitter.com/#!/DrChrisMagovern,none,http://www.atlantichealthblog.org/,none,none,none,none,,,,
,,,,NJ,,Somerset Medical Center ,somersetmedicalcenter.com,http://www.somersetmedicalcenter.com/,,,,,,,http://www.facebook.com/pages/Somerset-Medical-Centers-Sports-Performance-Rehabilitation-Center/178930545481755,,,,,,,,,
H-GenMed&Surg,501,http://health.usnews.com/best-hospitals/university-of-new-mexico-hosps-6850037,Albuquerque,NM,none,University of New Mexico Health Sciences Center,hsc.unm.edu,http://hsc.unm.edu/,unmhsc,09/11/09,http://www.youtube.com/user/unmhsc,,none,none,none,none,http://foursquare.com/venue/3797428,none,,,,,,
H-GenMed&Surg,195,http://health.usnews.com/best-hospitals/christus-st.-vincent-regional-medical-center-6850390,Santa Fe,NM,CHRISTUS Health,CHRISTUS St. Vincent Regional Medical Center,stvin.org,http://www.stvin.org/,none,,none,,none,none,http://www.facebook.com/pages/CHRISTUS-St-Vincent-Regional-Medical-Center/98269366162,none,https://foursquare.com/venue/1005437,none,,,,,,
Health System,172,http://health.usnews.com/best-hospitals/carson-tahoe-regional-healthcare-6880025,Carson City,NV,none,Carson Tahoe Regional Healthcare,carsontahoe.com,http://www.carsontahoe.com,CarsonTahoeRH,05/09/09,http://www.youtube.com/user/CarsonTahoeRH,,CarsonTahoe,http://twitter.com/#!/CarsonTahoe,http://www.facebook.com/carsontahoe,http://carsontahoe.wordpress.com/,none,http://www.linkedin.com/company/638917,,,,,,
H-GenMed&Surg,NA,none,Las Vegas,NV,none,Nevada Cancer Institute,nevadacancerinstitute.org,http://www.nevadacancerinstitute.org/,NVCancerInstitute,04/19/09,http://www.youtube.com/NVCancerInstitute,13/03/2009,nvci,http://twitter.com/nvci,http://www.facebook.com/nevadacancerinstitute,none,http://foursquare.com/venue/2302926,http://www.linkedin.com/companies/nevada-cancer-institute,,,,,,
H-GenMed&Surg,198,http://health.usnews.com/best-hospitals/north-vista-hospital-6889060 ,Las Vegas,NV,LASIS Healthcare,North Vista Hospital,northvistahospital.com,http://www.northvistahospital.com,none,,none,16/07/2009,NorthVista,http://twitter.com/NorthVista,http://www.facebook.com/NorthVista,none,http://foursquare.com/venue/680095,none,,,,,,
H-GenMed&Surg,653,http://health.usnews.com/best-hospitals/sunrise-hospital-and-medical-center-6880069,Las Vegas,NV,HCA,Sunrise Hospital and Medical Center,sunrisehospital.com,http://sunrisehospital.com/home/index.dot,sunriselasvegas,10/22/09,http://www.youtube.com/sunriselasvegas,,none,none,http://www.facebook.com/SunriseHospital,none,none,none,,,,,,
Health System,NA,none,Las Vegas,NV,University Health System,University Health System,uhsnevada.org,http://www.uhsnevada.org/,none,,none,03/09/2009,uhsnevada,http://twitter.com/uhsnevada,none,http://www.uhsnevada.org/innovation/,http://foursquare.com/venue/6429740,none,,,,,,
H-GenMed&Surg,575,http://health.usnews.com/best-hospitals/university-medical-center-6880071,Las Vegas,NV,none,University Medical Center,umcsn.com,http://www.umcsn.com/,none,,none,,none,none,http://www.facebook.com/pages/University-Medical-Center-of-Southern-Nevada/190500765598,none,http://foursquare.com/venue/1566420,none,,,,,,
Health System,na,none,Reno,NV,none,Renown Health,renown.org,http://www.renown.org/,renownhealthnv,12/07/10,http://www.youtube.com/renownhealthnv,17/04/2009,renownhealth,http://twitter.com/#!/renownhealth,http://www.facebook.com/renownhealth,none,https://foursquare.com/v/renown-health/4b685d44f964a52008742be3,http://www.linkedin.com/company/25889,,,,http://www.flickr.com/photos/renownhealth,,
H-GenMed&Surg,269,http://health.usnews.com/best-hospitals/st.-mary%27s-regional-medical-center-6880110,Reno,NV,Catholic Healthcare West,St. Mary's Regional Medical Center,saintmarysreno.org,http://www.saintmarysreno.org/index.htm,saintmarysreno,09/17/09,http://www.youtube.com/user/saintmarysreno,19/11/2010,StMarysReno,http://twitter.com/#!/StMarysReno,http://www.facebook.com/saintmarysreno,none,http://foursquare.com/venue/15955805,http://www.linkedin.com/company/65101,,,,,,
H-GenMed&Surg,600,http://health.usnews.com/best-hospitals/albany-medical-center-6210030 ,Albany,NY,None,Albany Medical Center,amc.edu,http://www.amc.edu/,albanymedicalcenter,02/02/10,http://www.youtube.com/user/albanymedicalcenter,,none,none,http://www.facebook.com/AlbanyMedicalCenter,none,http://foursquare.com/venue/660097,http://www.linkedin.com/companies/albany-medical-center,,,,,,
H-GenMed&Surg,762,http://health.usnews.com/best-hospitals/st-peter%27s-hospital-6210070,Albany,NY,Catholic Health East,St. Peter's Hospital,sphcs.org,http://www.sphcs.org/,StPetersHospital,01/07/10,http://www.youtube.com/user/StPetersHospital,,none,none,none,none,http://foursquare.com/venue/1293949,http://www.linkedin.com/companies/st.-peter's-hospital,,,,,,
H-GenMed&Surg,161,http://health.usnews.com/best-hospitals/our-lady-of-lourdes-mem-hosp-6210370,Binghamton,NY,Ascension Health,Lourdes Hospital,lourdes.com,http://www.lourdes.com/,none,,none,,none,none,http://www.facebook.com/LourdesHospital,none,http://foursquare.com/venue/707167,http://www.linkedin.com/companies/56137,,,,,,
Health System,NA,none,Binghamton,NY,none,United Health Services,uhs.net,http://www.uhs.net/,UHSInc,09/14/09,http://www.youtube.com/UHSInc,16/09/2009,UHSINC,http://twitter.com/UHSInc,http://www.facebook.com/group.php?gid=6423033964,none,none,none,,,,,,
